link,category,name,img_url__001,brand,price,short_desc,img_url__002
https://www.thegioididong.com/pin/pin-aa-2-vien-alkaline-philips-lr6p2b,,Pin AA 2 viên Alkaline Philips LR6P2B,https://cdn.tgdd.vn/Products/Images/56/195715/pin-aa-2-vien-alkaline-philips-lr6p2b-1-600x600.jpg,null,30000,,
https://www.thegioididong.com/de-moc-dien-thoai/moc-dan-dien-thoai-osmia-ringck039-cun-trang,,Móc dán điện thoại OSMIA RingCK039 Cún Trắng,https://cdn.tgdd.vn/Products/Images/7924/143454/moc-dan-dien-thoai-osmia-ringck039-cun-trang-1-1-600x600.jpg,null,40000,,
https://www.thegioididong.com/pin/pin-aa-4-vien-alkaline-panasonic-lr6t-4bpkv,,Pin AA 4 viên Panasonic Alkaline LR6T-4BPKV,https://cdn.tgdd.vn/Products/Images/56/90807/pin-aa-4-vien-alkaline-panasonic-lr6t-4bpkv-ava-600x600.jpg,null,55000,,
https://www.thegioididong.com/pin/pin-aaa-2-vien-alkaline-panasonic-lr03t-2b-v,,Pin AAA 2 viên Panasonic Alkaline LR03T-2B-V,https://cdn.tgdd.vn/Products/Images/56/88113/pin-aaa-2-vien-alkaline-panasonic-lr03t-2b-v-300x300.jpg,null,30000,,
https://www.thegioididong.com/de-moc-dien-thoai/moc-dan-dien-thoai-osmia-ringck040-cun-xam,,Móc dán điện thoại OSMIA RingCK040 Cún Xám,https://cdn.tgdd.vn/Products/Images/7924/143455/moc-dan-dien-thoai-osmia-ringck040-cun-xam-avatar-1-600x600.jpg,null,40000,,
https://www.thegioididong.com/de-moc-dien-thoai/moc-dan-dien-thoai-osmia-ringck046-go-nau,,Móc dán điện thoại OSMIA RingCK046 Gỗ Nâu,https://cdn.tgdd.vn/Products/Images/7924/148701/moc-dan-dien-thoai-osmia-ringck046-go-nau-1-1-600x600.jpg,null,40000,,
https://www.thegioididong.com/de-moc-dien-thoai/moc-dan-dien-thoai-osmia-ringck044-soc-vang,,Móc dán điện thoại OSMIA RingCK044 Sọc Vàng,https://cdn.tgdd.vn/Products/Images/7924/148693/moc-dan-dien-thoai-osmia-ringck044-soc-vang-1-1-600x600.jpg,null,40000,,
https://www.thegioididong.com/de-moc-dien-thoai/de-dan-dien-thoai-osmia-pop003-gold,,Đế dán điện thoại OSMIA POP003 Gold,https://cdn.tgdd.vn/Products/Images/7924/143456/de-dan-dien-thoai-osmia-pop003-gold-1-1-600x600.jpg,null,25000,,
https://www.thegioididong.com/de-moc-dien-thoai/de-dan-dien-thoai-osmia-pop005-hoa-van-xanh-la,,Đế dán điện thoại OSMIA POP005 Hoa Văn Xanh lá,https://cdn.tgdd.vn/Products/Images/7924/148702/de-dan-dien-thoai-osmia-pop005-hoa-van-xanh-la-1-1-600x600.jpg,null,25000,,
https://www.thegioididong.com/de-moc-dien-thoai/moc-dan-dien-thoai-osmia-ringck043-sao-den,,Móc dán điện thoại OSMIA RingCK043 Sao Đen,https://cdn.tgdd.vn/Products/Images/7924/148692/moc-dan-dien-thoai-osmia-ringck043-sao-den-1-1-600x600.jpg,null,40000,,
https://www.thegioididong.com/de-moc-dien-thoai/de-dan-dien-thoai-osmia-pop002-xanh-duong,,Đế dán điện thoại OSMIA POP002 Xanh dương,https://cdn.tgdd.vn/Products/Images/7924/138411/de-dan-dien-thoai-osmia-pop002-xanh-duong-1-3-600x600.jpg,null,25000,,
https://www.thegioididong.com/de-moc-dien-thoai/de-dan-dien-thoai-osmia-pop001-co-do,,Đế dán điện thoại OSMIA POP001 Cờ Đỏ,https://cdn.tgdd.vn/Products/Images/7924/138410/de-dan-dien-thoai-osmia-pop001-co-do-1-2-600x600.jpg,null,25000,,
https://www.thegioididong.com/de-moc-dien-thoai/de-dan-dien-thoai-osmia-pop004-hoa-van-den,,Đế dán điện thoại OSMIA POP004 Hoa văn Đen,https://cdn.tgdd.vn/Products/Images/7924/143457/de-dan-dien-thoai-osmia-pop004-hoa-van-den-1-1-600x600.jpg,null,25000,,
https://www.thegioididong.com/laptop/asus-vivobook-a412fa-i3-ek1175t,Laptop,Laptop Asus VivoBook A412FA i3 10110U/4GB/512GB/Win10 (EK1175T),https://cdn.tgdd.vn/Products/Images/44/225610/asus-vivobook-a412fa-i3-ek1175t-225610-600x600.jpg,Asus,13190000,"Asus VivoBook A412FA i3 (EK1175T) sở hữu thiết kế mỏng nhẹ, hiệu năng ổn định đáp ứng tốt các nhu cầu học tập và làm việc văn phòng.",https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/lenovo-ideapad-flex-5-14iil05-i3-81x1001tvn,Laptop,Laptop Lenovo IdeaPad Flex 5 14IIL05 i3 1005G1/8GB/512GB/Win10 (81X1001TVN),https://cdn.tgdd.vn/Products/Images/44/222648/lenovo-ideapad-flex-5-14iil05-i3-81x1001tvn-222648-600x600.jpg,Lenovo,16490000,"Với bộ xử lý Intel Core i3 thế hệ thứ 10 tiên tiến cũng như các tùy chọn ổ cứng siêu nhanh, lưu trữ rộng lớn, Lenovo IdeaPad Flex 5 14IIL05 i3 chắc chắn là một lựa chọn tuyệt vời để bạn sử dụng hàng ngày.",https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/lenovo-ideapad-c340-14iml-i3-10110u-8gb-512gb-touc,Laptop,Laptop Lenovo IdeaPad C340 14IML i3 10110U/8GB/512GB/Touch/Win10 (81TK007PVN),https://cdn.tgdd.vn/Products/Images/44/213524/lenovo-ideapad-c340-14iml-i3-10110u-8gb-512gb-touc-5-213524-600x600.jpg,Lenovo,16290000,"Laptop Lenovo IdeaPad C340 14IML i3 (81TK007PVN) là mẫu máy tính xách tay học tập văn phòng được trang bị chip Intel thế hệ 10 cùng RAM 8 GB, ổ cứng SSD 512 GB cực nhanh. Lenovo IdeaPad C340 được thiết kế mỏng nhẹ, thời trang, phù hợp cho giới trẻ, đặc biệt là những người cần đem theo laptop thường xuyên. ",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/lenovo-ideapad-c340-14iwl-i5-8265u-8gb-256gb-touch,Laptop,Laptop Lenovo Ideapad C340 14IWL i5 8265U/8GB/256GB/Touch/Win10 (81N4003TVN),https://cdn.tgdd.vn/Products/Images/44/203455/lenovo-ideapad-c340-14iwl-i5-8265u-8gb-256gb-touch-24-600x600.jpg,Lenovo,17490000,"Laptop Lenovo ideapad C340 được thiết kế hướng đến khách hàng là giới văn phòng, học sinh sinh viên. Với kiểu dáng đơn giản, trang nhã và cấu hình mạnh mẽ, laptop Lenovo IdeaPad 330 là một chiếc laptop văn phòng đáng sở hữu với mức giá tốt.",
https://www.thegioididong.com/laptop/lenovo-ideapad-c340-14iml-i5-81tk007rvn,Laptop,Laptop Lenovo IdeaPad C340 14IML i5 10210U/8GB/512GB/2GB MX230/Touch/Win10 (81TK007RVN),https://cdn.tgdd.vn/Products/Images/44/213526/lenovo-ideapad-c340-14iml-i5-81tk007rvn-kg-213526-600x600.jpg,Lenovo,19890000,"Laptop Lenovo IdeaPad C340 14IML là mẫu laptop văn phòng với thiết kế mỏng nhẹ, bản lề xoay 360 độ hỗ trợ cảm ứng linh hoạt, kết hợp với bộ vi xử lí mạnh mẽ, đáp ứng tốt hầu hết các nhu cầu làm việc văn phòng và giải trí thường ngày. ",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/lenovo-ideapad-c340-14iml-i5-81tk007qvn,Laptop,Laptop Lenovo IdeaPad C340 14IML i5 10210U/8GB/512GB/Touch/Win10 (81TK007QVN),https://cdn.tgdd.vn/Products/Images/44/213525/lenovo-ideapad-c340-14iml-i5-81tk007qvn-pin-213525-600x600.jpg,Lenovo,18690000,"Laptop Lenovo IdeaPad C340 14IML (81TK007QVN) được xếp vào dòng laptop văn phòng cao cấp bởi ngoài làm việc văn phòng, giải trí, lướt web thông thường, chiếc laptop mỏng nhẹ này còn có thể xử lí tốt hình ảnh 2D trên các ứng dụng đồ hoạ phổ biến.",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/acer-aspire-e5-576g-88ep-nxgwnsv001,Laptop,Laptop Acer Aspire E5 576G 88EP i7 8550U/4GB+16GB/1TB/2GB MX130/Win10 (NX.H2ESV.001),https://cdn.tgdd.vn/Products/Images/44/184143/acer-aspire-e5-576g-88ep-nxgwnsv0011-600x600.jpg,Acer,17490000,Tiếp nối sau sự ra mắt thành công bộ nhớ đệm Intel Optane trên sản phẩm thuộc phân khúc tầm trung. Thương hiệu laptop Acer nay đã cho ra mắt thêm một sản phẩm máy tính được tích hợp sẵn bộ nhớ đệm Intel Optane 16 GB trên Acer Aspire E5 576G 88EP (NX.H2ESV.001). ,https://cdn.tgdd.vn/ValueIcons/1/label-optane-3.png
https://www.thegioididong.com/laptop/hp-pavilion-14-ce3027tu-i5-8wj02pa,Laptop,Laptop HP Pavilion 14 ce3027TU i5 1035G1/8GB/16GB+256GB/Win10 (8WJ02PA),https://cdn.tgdd.vn/Products/Images/44/216302/hp-pavilion-14-ce3027tu-i5-8wj02pa-9-216302-600x600.jpg,HP,17490000,"Laptop HP Pavilion 14 ce3027TU có thiết kế mỏng nhẹ, sang trọng phù hợp với giới trẻ đặc biệt là học sinh sinh viên và nhân viên văn phòng. Với CPU thế hệ 10, ổ cứng SSD 256 GB, HP Pavilion xử lí mượt mà, nhanh chóng các tác vụ văn phòng và giải trí thông thường.",https://cdn.tgdd.vn/ValueIcons/1/label-optane-3.png
https://www.thegioididong.com/laptop/asus-vivobook-a412f-i510210u-8gb-32gb-512gb-win10,Laptop,Laptop Asus VivoBook A412F i5 10210U/8GB/32GB+512GB/Win10 (EK739T),https://cdn.tgdd.vn/Products/Images/44/218865/asus-vivobook-a412f-i510210u-8gb-32gb-512gb-win10-kg-218865-600x600.jpg,Asus,16990000,"Với thiết kế nhỏ gọn lý tưởng, Asus VivoBook A412F (EK739T) là mẫu laptop cho công việc và học tập có mức giá hợp lý, phù hợp với những bạn học sinh sinh viên đang tìm kiếm một thiết bị vừa để thiết kế đồ hoạ cơ bản lại còn giải trí chơi game nhẹ nhàng.",https://cdn.tgdd.vn/ValueIcons/1/label-optane-3.png
https://www.thegioididong.com/laptop/asus-s430fn-i5-8265u-8gb-256gb-mx150-win10-eb032t,Laptop,Laptop Asus VivoBook S430FN i5 8265U/8GB/256GB/2GB MX150/Win10 (EB032T),https://cdn.tgdd.vn/Products/Images/44/203075/asus-s430fn-i5-8265u-8gb-256gb-mx150-win10-eb032t-2-1-1-1-600x600.jpg,Asus,19490000,"Laptop Asus VivoBook S430FN EB032T là sự kết hợp hoàn hảo của hiệu năng, phong cách và sự tiện lợi. Đây là chiếc laptop mỏng nhẹ nhưng có hiệu năng mạnh mẽ giúp bạn làm việc hiệu quả, thỏa sức giải trí.",https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/asus-vivobook-s412f-i3-8145u-4gb-512gb-ek342t,Laptop,Laptop Asus VivoBook A412FA i3 8145U/4GB/512GB/Win10 (EK342T),https://cdn.tgdd.vn/Products/Images/44/203670/asus-vivobook-s412f-i3-8145u-4gb-512gb-ek342t-203670-600x600.jpg,Asus,12490000,"Asus Vivobook A412F i3 8145U (EK342T) sở hữu hàng loạt các tính năng hiện đại như bảo mật vân tay, bản lề ErgoLift tự nâng phím thông minh. Đây là một trong những chiếc laptop nhỏ gọn phù hợp với đối tượng sinh viên, nhân viên văn phòng cần một chiếc máy tính xách tay xử lý tốt các tác vụ hàng ngày.\n",https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/lenovo-ideapad-c340-14iwl-i3-8145u-8gb-256gb-touch,Laptop,Laptop Lenovo Ideapad C340 14IWL i3 8145U/8GB/256GB/Touch/Win10 (81N4003SVN),https://cdn.tgdd.vn/Products/Images/44/203456/lenovo-ideapad-c340-14iwl-i3-8145u-8gb-256gb-touch-22-600x600.jpg,Lenovo,15490000,"Lenovo IdeaPad C340 14IWL i3 8145U có thiết kế mỏng nhẹ và thanh lịch, phù hợp cho sinh viên, nhân viên văn phòng có nhu cầu di duyển hàng ngày. Vì đây là một chiếc laptop cảm ứng 2 trong 1 sở hữu bản lề xoay 360 độ, bạn có thể dễ dàng chuyển đổi sang chế độ tablet.",
https://www.thegioididong.com/laptop/hp-pavilion-x360-dw0060tu-i3-195m8pa,Laptop,Laptop HP Pavilion x360 14 dw0060TU i3 1005G1/4GB/256GB/Pen/Office H&S2019/Win10 (195M8PA),https://cdn.tgdd.vn/Products/Images/44/225695/hp-pavilion-x360-dw0060tu-i3-195m8pa-225695-600x600.jpg,HP,14190000,"Mỏng nhẹ và đa năng là những gì mà chiếc laptop HP Pavilion x360 14 dw0060TU i3 (195M8PA) mang lại. Với bản lề gập xoay và màn hình cảm ứng, bạn có thể thoải mái trải nghiệm chiếc máy tính xách tay này bằng bất cứ cách nào mà bạn muốn.",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/hp-pavilion-14-ce3067tu-i5-1a1m7pa,Laptop,Laptop HP Pavilion 14 ce3067TU i5 1035G1/8GB/32GB+512GB/Win10 (1A1M7PA),https://cdn.tgdd.vn/Products/Images/44/224066/hp-pavilion-14-ce3067tu-i5-1a1m7pa-224066-600x600.jpg,HP,17990000,"Laptop HP Pavilion 14 ce3067TU i5 (1A1M7PA) được thiết kế gọn nhẹ, thanh lịch. Bên cạnh đó máy được trang bị dòng chip thế hệ thứ 10 mới nhất hiện nay để chạy tốt ứng dụng văn phòng và ứng dụng game phổ thông.",https://cdn.tgdd.vn/ValueIcons/1/label-optane-3.png
https://www.thegioididong.com/laptop/hp-15-da0359tu-n4417-4gb-500gb-win10-6kd00pa,Laptop,Laptop HP 15 da0359TU N4417/4GB/500GB/Win10 (6KD00PA),https://cdn.tgdd.vn/Products/Images/44/204064/hp-15-da0359tu-n4417-4gb-500gb-win10-6kd00pa-15-600x600.jpg,HP,7490000,"Laptop HP 15 da0359TU N4417 (6KD00PA) là chiếc laptop văn phòng giá rẻ được trang bị cấu hình vừa đủ sử dụng tính năng cơ bản và cài sẵn hệ điều hành Windows 10 bản quyền giúp sử dụng ổn định, tiện lợi hơn.\n\n\n",
https://www.thegioididong.com/laptop/lenovo-ideapad-3-14iil05-i7-81wd0040vn,Laptop,Laptop Lenovo IdeaPad Slim 3 14IIL05 i7 1065G7/8GB/512GB/Win10 (81WD0040VN),https://cdn.tgdd.vn/Products/Images/44/222638/lenovo-ideapad-3-14iil05-i7-81wd0040vn-222638-1-600x600.jpg,Lenovo,18790000,Sự lựa chọn tuyệt vời trong phân khúc tầm trung gọi tên laptop Lenovo IdeaPad 3 14IIL05 i7 hứa hẹn sẽ đáp ứng tốt nhu cầu sử dụng laptop thường ngày của dân văn phòng và đặc biệt là các bạn sinh viên đang tìm kiếm thiết bị hỗ trợ học thiết kế đồ hoạ.,https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/hp-15s-fq0004tu-n5000-1a0d5pa,Laptop,Laptop HP 15s fq0004TU N5000/4GB/512GB/Win10 (1A0D5PA),https://cdn.tgdd.vn/Products/Images/44/224010/hp-15s-fq0004tu-n5000-1a0d5pa-224010-1-600x600.jpg,HP,8890000,"Laptop HP 15s fq0004TU (1A0D5PA) có cấu hình vừa đủ cho nhu cầu làm việc văn phòng và học tập, thuộc phân khúc tầm trung phù hợp với các bạn sinh viên và nhân viên văn phòng.",
https://www.thegioididong.com/laptop/hp-15s-fq1105tu-i5-193p7pa,Laptop,Laptop HP 15s fq1105TU i5 1035G1/8GB/512GB/Win10 (193P7PA),https://cdn.tgdd.vn/Products/Images/44/223682/hp-15s-fq1105tu-i5-193p7pa-223682-1-600x600.jpg,HP,16490000,"Laptop HP 15s fq1105TU i5 (193P7PA) là chiếc máy tính xách tay lí tưởng dành cho học sinh sinh viên hay dân văn phòng. Máy có vi xử lí gen 10 mạnh mẽ, ổ cứng SSD cực nhanh cùng với thiết kế gọn nhẹ, cơ động để có thể đồng hành cùng bạn mọi lúc mọi nơi.",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/hp-pavilion-14-ce2100tx-i5-8265u-8gb-16gb-1tb-2gb,Laptop,Laptop HP Pavilion 14 ce2100TX i5 8265U/8GB+16GB/1TB/2GB MX130/Win10 (7YA48PA),https://cdn.tgdd.vn/Products/Images/44/210082/hp-pavilion-14-ce2100tx-i5-8265u-8gb-16gb-1tb-2gb-022120-122105-600x600.jpg,HP,17990000,"Laptop HP Pavilion 14 ce2100TX i5 (7YA48PA) là chiếc laptop tích hợp những tính năng hiện đại với một mức giá hợp lí. Chiếc laptop văn phòng này có cấu hình mạnh mẽ, kiểu dáng đẹp mắt, các tác vụ như văn phòng, đồ họa, giải trí,.. sẽ không thể làm khó được laptop HP Pavilion 14.",
https://www.thegioididong.com/laptop/lenovo-ideapad-530s-14ikb-i7-8550u-8gb-256gb-win10,Laptop,Laptop Lenovo Ideapad 530S 14IKB i7 8550U/8GB/256GB/Win10 (81EU00P5VN),https://cdn.tgdd.vn/Products/Images/44/198795/lenovo-ideapad-530s-14ikb-i7-8550u-8gb-256gb-win10-16-600x600.jpg,Lenovo,20990000,"Laptop Lenovo Ideapad 530S (81EU00P5VN) mang trong mình một thiết kế mỏng nhẹ rất thuận tiện khi di chuyển, cùng với đó là một cấu hình khá mạnh, giúp chạy mượt mà các ứng dụng văn phòng cũng như đáp ứng tốt nhu cầu đồ họa cơ bản. \n\n",
https://www.thegioididong.com/laptop/lenovo-ideapad-s145-15iil-i5-1035g1-8gb-512gb-win1,Laptop,Laptop Lenovo IdeaPad S145 15IIL i5 1035G1/8GB/512GB/Win10 (81W80021VN),https://cdn.tgdd.vn/Products/Images/44/214720/lenovo-ideapad-s145-15iil-i5-1035g1-8gb-512gb-win1-214720-600x600.jpg,Lenovo,15290000,"Lenovo IdeaPad S145 15IIL i5 (81W80021VN) là mẫu laptop có cấu hình đáp ứng tốt công việc văn phòng, học tập. Thiết bị sở hữu ổ cứng SSD cho tốc độ xử lí nhanh chóng, màn hình Full HD sắc nét.",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/dell-inspire-n3580-i5-8265u-4gb-1tb-win10-p75f106,Laptop,Laptop Dell Inspiron N3580 i5 8265U/4GB/1TB/Win10 (P75F106N80I),https://cdn.tgdd.vn/Products/Images/44/209561/dell-inspire-n3580-i5-8265u-4gb-1tb-win10-p75f106-209561-2-600x600.jpg,Dell,14490000,"Laptop Dell Inspiron N3580 i5 (P75F106N80I) là mẫu máy tính xách tay văn phòng có cấu hình mạnh và ổn định, phục vụ tốt nhu cầu học tập, văn phòng cũng như giải trí thường ngày.",
https://www.thegioididong.com/laptop/dell-inspiron-3493-i5-n4i5122w,Laptop,Laptop Dell Inspiron 3493 i5 1035G1/8GB/256GB/Win10 (N4I5122WA),https://cdn.tgdd.vn/Products/Images/44/222088/dell-inspiron-3493-i5-n4i5122w-222088-600x600.jpg,Dell,15590000,"Laptop Dell Inspiron 3493 i5 (N4I5122W) là mẫu máy laptop văn phòng đến từ nhà Dell. Hướng tới khách hàng là học sinh sinh viên và nhân viên văn phòng, máy được trang bị cấu hình đủ dùng cho công việc lẫn giải trí thường ngày. ",https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/dell-vostro-3590-i5-10210u-4gb-1tb-win10-grmgk1,Laptop,Laptop Dell Vostro 3590 i5 10210U/4GB/1TB/Win10 (GRMGK1),https://cdn.tgdd.vn/Products/Images/44/213534/dell-vostro-3590-i5-10210u-4gb-1tb-win10-grmgk1-66-1-213534-600x600.jpg,Dell,14790000,"Dell Vostro 3590 (GRMGK1) được trang bị cấu hình ổn định cùng với thiết kế năng động, chắc chắn. Đây là một sự lựa chọn hấp dẫn dành cho sinh viên nhân viên văn phòng với nhu cầu làm việc văn phòng và giải trí cơ bản. ",
https://www.thegioididong.com/laptop/asus-vivobook-x409fa-i3-8145u-4gb-512gb-win10-ek3,Laptop,Laptop Asus VivoBook X409FA i3 8145U/4GB/512GB/Win10 (EK306T),https://cdn.tgdd.vn/Products/Images/44/212940/asus-vivobook-x409fa-i3-8145u-4gb-512gb-win10-ek3-6-212940-600x600.jpg,Asus,11890000,"Nếu bạn đang tìm kiếm một chiếc laptop học tập văn phòng có mức giá rẻ nhưng vẫn có một cấu hình đủ để giải quyết công việc cũng như giải trí hằng ngày thì ASUS VivoBook X409FA i3 (EK306T) chính là một lựa chọn hợp lí. Máy có kiểu dáng gọn nhẹ, hài hòa, hiệu năng ổn định và nhiều tính năng hữu ích. ",https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/dell-inspiron-5482-i5-8265u-8gb-256gb-mx130-touch,Laptop,Laptop Dell Inspiron 5482 i5 8265U/8GB/256GB/2GB MX130/Touch/Win10 (C4TI5017W),https://cdn.tgdd.vn/Products/Images/44/203741/dell-inspiron-5482-i5-8265u-8gb-256gb-mx130-touch2-600x600.jpg,Dell,25990000,"Laptop Dell Inspiron 5482 i5 (C4TI5017W) là một trong những laptop có cấu hình mạnh mẽ với chip core i5 đời mới, 8 GB RAM và ổ cứng SSD siêu nhanh. Đây sẽ là chiếc laptop Dell đáng cân nhắc đối với nhân viên văn phòng, người làm trong lĩnh vực sáng tạo hay bất cứ ai cần 1 chiếc laptop đủ khỏe để làm việc và giải trí.\n",
https://www.thegioididong.com/laptop/dell-vostro-5490-i5-10210u-8gb-256gb-win10-v4i510,Laptop,Laptop Dell Vostro 5490 i5 10210U/8GB/256GB/Win10 (V4I5106W),https://cdn.tgdd.vn/Products/Images/44/213861/dell-vostro-5490-i5-10210u-8gb-256gb-win10-v4i510-9-213861-600x600.jpg,Dell,17990000,"Dell Vostro 5490 (V4I5106W) là chiếc laptop có cấu hình mạnh mẽ, thiết kế sang trọng, trẻ trung. Sản phẩm hướng đến người dùng là sinh viên, nhân viên văn phòng đòi hỏi nhu cầu thiết kế đồ họa cao và chơi game, giải trí. ",
https://www.thegioididong.com/laptop/asus-vivobook-a412fa-i5-ek738t,Laptop,Laptop Asus VivoBook A412FA i5 10210U/8GB/512GB/Win10 (EK738T),https://cdn.tgdd.vn/Products/Images/44/217509/asus-vivobook-a412fa-i5-ek738t-217509-600x600.jpg,Asus,16690000,"Laptop ASUS VivoBook A412FA i5 (EK738T) là mẫu laptop văn phòng, sinh viên mỏng nhẹ, có cấu hình khỏe với CPU Intel thế hệ mới nhất. Ngoài ra máy còn sở hữu ổ cứng SSD 512 GB siêu nhanh và cảm biến vân tay giúp mở khóa tiện lợi, bảo mật cao.",https://cdn.tgdd.vn/ValueIcons/1/Label_01-01.png
https://www.thegioididong.com/laptop/hp-15s-du0042tx-i3-7020u-4gb-1tb-win10-6zf75pa,Laptop,Laptop HP 15s du0042TX i3 7020U/4GB/1TB/2GB MX110/Win10 (6ZF75PA),https://cdn.tgdd.vn/Products/Images/44/210083/hp-15s-du0042tx-i3-7020u-4gb-1tb-win10-6zf75pa-17-210083-600x600.jpg,HP,12390000,"Laptop HP 15s du0042TX ngoài việc xử lý các công việc văn phòng hằng ngày còn hỗ trợ bạn chỉnh sửa hình ảnh cơ bản, tăng cường hiệu quả công việc.",
https://www.thegioididong.com/laptop/hp-15s-du0054tu-i3-7020u-4gb-1tb-win10-6zf60pa,Laptop,Laptop HP 15s du0054TU i3 7020U/4GB/1TB/Win10 (6ZF60PA),https://cdn.tgdd.vn/Products/Images/44/210081/hp-15s-du0054tu-i3-7020u-4gb-1tb-win10-6zf60pa6-210081-600x600.jpg,HP,10890000,"Laptop  HP 15s du0054TU là chiếc máy tính xách tay được ưa chuộng nhờ hiệu năng ổn định, giá thành rẻ, phù hợp với dân văn phòng và sinh viên.",
https://www.thegioididong.com/laptop/hp-15s-du0058tu-n5000-4gb-1tb-win10-6zf55pa,Laptop,Laptop HP 15s du0058TU N5000/4GB/1TB/Win10 (6ZF55PA),https://cdn.tgdd.vn/Products/Images/44/215677/hp-15s-du0058tu-n5000-4gb-1tb-win10-6zf55pa-3-215677-600x600.jpg,HP,7990000,"Laptop HP 15s du0058TU là sản phẩm laptop học tập - văn phòng tầm trung của HP với cấu hình ổn định, màn hình HD chân thật, phù hợp với sinh viên, nhân viên văn phòng.",
https://www.thegioididong.com/laptop/hp-15s-fq1018tu-i5-8uz00pa,Laptop,Laptop HP 15s fq1018TU i5 1035G1/8GB/512GB/Win10 (8UZ00PA),https://cdn.tgdd.vn/Products/Images/44/219390/hp-15s-fq1018tu-i5-8uz00pa-kg-219390-600x600.jpg,HP,16490000,,https://cdn.tgdd.vn/ValueIcons/1/Label-Intel-Gen10.png
https://www.thegioididong.com/laptop/dell-inspiron-5584-i5-8265u-4gb-1tb-mx130-win10-n,Laptop,Laptop Dell Inspiron 5584 i5 8265U/4GB/1TB/2GB MX130/Win10 (N5I5384W),https://cdn.tgdd.vn/Products/Images/44/203744/dell-inspiron-5584-i5-8265u-4gb-1tb-mx130-win10-n-20-1-1-600x600.jpg,Dell,16990000,"Được trang bị cấu hình khỏe để chạy mượt mà các ứng dụng văn phòng cũng như xử lý tốt đồ họa và chơi game nhẹ nhàng, laptop Dell Inspiron 5584 (N5I5384W) sẽ là một chiếc laptop đáng cân nhắc cho khách hàng là học sinh, sinh viên và nhân viên văn phòng. ",
https://www.thegioididong.com/laptop/dell-vostro-3580-i5-8265u-4gb-1tb-156f-win10-t3rm,Laptop,Laptop Dell Vostro 3580 i5 8265U/4GB/1TB/Win10 (T3RMD1),https://cdn.tgdd.vn/Products/Images/44/209743/dell-vostro-3580-i5-8265u-4gb-1tb-156f-win10-t3rm4-209743-600x600.jpg,Dell,14790000,"Dell Vostro 3580 là chiếc laptop văn phòng cấu hình khỏe, ổ cứng HDD dung lượng khủng lưu trữ thả ga mọi bộ phim hay bản nhạc yêu thích. ",
https://www.thegioididong.com/laptop/lenovo-ideapad-s145,Laptop,Laptop Lenovo Ideapad S145 15IWL i3 8145U/4GB/256GB/2GB MX110/Win10 (81MV00SXVN),https://cdn.tgdd.vn/Products/Images/44/207798/lenovo-ideapad-s145-207798-2-600x600.jpg,Lenovo,11790000,"Lenovo Ideapad S145 15IWL i3 (81MV00SXVN) là mẫu laptop văn phòng nhỏ gọn, thiết kế đẹp với viền màn hình siêu mỏng. Máy đảm nhận tốt hầu hết các tác vụ văn phòng, thiết kế đồ họa nhờ cấu hình khá và card đồ họa rời MX110.",
https://www.thegioididong.com/laptop/dell-vostro-3580-i7-8565u-8gb-256gb-win10-t3rmd2,Laptop,Laptop Dell Vostro 3580 i7 8565U/8GB/256GB/2GB R520/Win10 (T3RMD2),https://cdn.tgdd.vn/Products/Images/44/203674/dell-vostro-3580-i7-8565u-8gb-256gb-win10-t3rmd2-15-600x600.jpg,Dell,22390000,"Laptop Dell Vostro 3580 i7 8565U (T3RMD2) có cấu hình cực cao bao gồm vi xử lý i7, 8GB RAM và card đồ họa rời Radeon 520. Với những “vũ khí” mạnh mẽ được trang bị thì laptop có thể chạy tốt các ứng dụng phục vụ cho công việc, học tập, xử lý đồ hoạ cũng như chơi game ở mức cấu hình tầm trung.",
